Country,Year,Value
Guinea,1977,0.20531957
Guinea,1976,0.202755549
Guinea,1975,0.193454419
Guinea,1974,0.193455828
Guinea,1973,0.18591796
Guinea,1972,0.193889744
Guinea,1971,0.191137475
Guinea,1970,0.187897734
Guinea,1969,0.17980783
Guinea,1968,0.182699447
Guinea,1967,0.180529006
Guinea,1966,0.182040147
Guinea,1965,0.179671278
Guinea,1964,0.183734592
Guinea,1963,0.18579863
Guinea,1962,0.178831524
Guinea,1961,0.169535949
Guinea,1960,0.114804749
Guinea-Bissau,2011,0.146810683
Guinea-Bissau,2010,0.145854598
Guinea-Bissau,2009,0.146971003
Guinea-Bissau,2008,0.145619048
Guinea-Bissau,2007,0.151256889
Guinea-Bissau,2006,0.144756166
Guinea-Bissau,2005,0.14539809
Guinea-Bissau,2004,0.14085958
Guinea-Bissau,2003,0.138652195
Guinea-Bissau,2002,0.112225083
Guinea-Bissau,2001,0.1118948
Guinea-Bissau,2000,0.111505145
Guinea-Bissau,1999,0.150925623
Guinea-Bissau,1998,0.136738907
Guinea-Bissau,1997,0.214041118
Guinea-Bissau,1996,0.236971482
Guinea-Bissau,1995,0.239109577
Guinea-Bissau,1994,0.241268588
Guinea-Bissau,1993,0.246694273
Guinea-Bissau,1992,0.235679474
Guinea-Bissau,1991,0.2376339
Guinea-Bissau,1990,0.239557928
Guinea-Bissau,1989,0.223684809
Guinea-Bissau,1988,0.21421789
Guinea-Bissau,1987,0.196767701
Guinea-Bissau,1986,0.18979565
Guinea-Bissau,1985,0.182391282
Guinea-Bissau,1984,0.174547642
Guinea-Bissau,1983,0.158131826
Guinea-Bissau,1982,0.161566305
Guinea-Bissau,1981,0.164961641
Guinea-Bissau,1980,0.172587853
Guinea-Bissau,1979,0.131895721
Guinea-Bissau,1978,0.125310757
Guinea-Bissau,1977,0.12747166
Guinea-Bissau,1976,0.120387545
Guinea-Bissau,1975,0.146023929
Guinea-Bissau,1974,0.134221555
Guinea-Bissau,1973,0.146384888
Guinea-Bissau,1972,0.089424847
Guinea-Bissau,1971,0.10117774
Guinea-Bissau,1970,0.097878982
Guinea-Bissau,1969,0.083947021
Guinea-Bissau,1968,0.09085265
Guinea-Bissau,1967,0.070739717
Guinea-Bissau,1966,0.099617113
Guinea-Bissau,1965,0.10114839
Guinea-Bissau,1964,0.091110966
Guinea-Bissau,1963,0.074884581
Guinea-Bissau,1962,0.064029728
Guinea-Bissau,1961,0.047057087
Guinea-Bissau,1960,0.029744957
Guyana,2011,2.357722028
Guyana,2010,2.282864015
Guyana,2009,2.085662452
Guyana,2008,2.083255358
Guyana,2007,2.095040757
Guyana,2006,1.735612911
Guyana,2005,1.935991488
Guyana,2004,2.193790574
Guyana,2003,2.108728589
Guyana,2002,2.126849835
Guyana,2001,2.146426827
Guyana,2000,2.168922069
Guyana,1999,2.268996162
Guyana,1998,2.247996788
Guyana,1997,2.178651339
Guyana,1996,2.094157298
Guyana,1995,2.028545676
Guyana,1994,1.926717642
Guyana,1993,1.461889681
Guyana,1992,1.466552679
Guyana,1991,1.563900867
Guyana,1990,1.583320144
Guyana,1989,1.646076969
Guyana,1988,1.911164121
Guyana,1987,1.75685534
Guyana,1986,1.383136271
Guyana,1985,1.854966322
Guyana,1984,1.816186949
Guyana,1983,1.597684167
Guyana,1982,1.788060845
Guyana,1981,2.285683637
Guyana,1980,2.274935356
Guyana,1979,1.946846332
Guyana,1978,2.660521425
Guyana,1977,2.491335113
Guyana,1976,2.333964485
Guyana,1975,2.467235097
Guyana,1974,2.129211875
Guyana,1973,2.502589056
Guyana,1972,2.193440496
Guyana,1971,2.130974083
Guyana,1970,2.272233492
Guyana,1969,1.98905706
Guyana,1968,1.957335149
Guyana,1967,1.969962172
Guyana,1966,1.782752456
Guyana,1965,1.657645773
Guyana,1964,1.020889367
Guyana,1963,0.995425659
Guyana,1962,1.129605917
Guyana,1961,1.266364164
Guyana,1960,1.169858673
Haiti,2011,0.217962048
Haiti,2010,0.211960718
Haiti,2009,0.229630548
Haiti,2008,0.250131013
Haiti,2007,0.250172074
Haiti,2006,0.224474915
Haiti,2005,0.22405596
Haiti,2004,0.217948715
Haiti,2003,0.193224572
Haiti,2002,0.206702881
Haiti,2001,0.180553862
Haiti,2000,0.159990488
Haiti,1999,0.158383898
Haiti,1998,0.149193484
Haiti,1997,0.168614245
Haiti,1996,0.129820823
Haiti,1995,0.115358616
Haiti,1994,0.039178826
Haiti,1993,0.088136128
Haiti,1992,0.123110762
Haiti,1991,0.137701251
Haiti,1990,0.139971038
Haiti,1989,0.149182878
Haiti,1988,0.150160186
Haiti,1987,0.136882387
Haiti,1986,0.129207842
Haiti,1985,0.147617492
Haiti,1984,0.146319666
Haiti,1983,0.146759635
Haiti,1982,0.138545472
Haiti,1981,0.131714396
Haiti,1980,0.132142239
Haiti,1979,0.13571075
Haiti,1978,0.138591885
Haiti,1977,0.132498711
Haiti,1976,0.1288081
Haiti,1975,0.094165444
Haiti,1974,0.093709959
Haiti,1973,0.085009943
Haiti,1972,0.080460234
Haiti,1971,0.084155391
Haiti,1970,0.081772036
Haiti,1969,0.068227551
Haiti,1968,0.058229032
Haiti,1967,0.058566007
Haiti,1966,0.069847908
Haiti,1965,0.071260015
Haiti,1964,0.071822341
Haiti,1963,0.060763227
Haiti,1962,0.075662831
Haiti,1961,0.075323271
Haiti,1960,0.073981936
Heavily indebted poor countries (HIPC),2011,0.230193318
Heavily indebted poor countries (HIPC),2010,0.221467257
Heavily indebted poor countries (HIPC),2009,0.207488724
Heavily indebted poor countries (HIPC),2008,0.2052955
Heavily indebted poor countries (HIPC),2007,0.201442116
Heavily indebted poor countries (HIPC),2006,0.19259863
Heavily indebted poor countries (HIPC),2005,0.185273227
Heavily indebted poor countries (HIPC),2004,0.189878533
Heavily indebted poor countries (HIPC),2003,0.182823208
Heavily indebted poor countries (HIPC),2002,0.170031767
Heavily indebted poor countries (HIPC),2001,0.167703178
Heavily indebted poor countries (HIPC),2000,0.167213713
Heavily indebted poor countries (HIPC),1999,0.169306671
Heavily indebted poor countries (HIPC),1998,0.172221064
Heavily indebted poor countries (HIPC),1997,0.184971524
Heavily indebted poor countries (HIPC),1996,0.183162385
Heavily indebted poor countries (HIPC),1995,0.17696436
Heavily indebted poor countries (HIPC),1994,0.17001261
Heavily indebted poor countries (HIPC),1993,0.16739804
Heavily indebted poor countries (HIPC),1992,0.167924619
Heavily indebted poor countries (HIPC),1991,0.168445028
Heavily indebted poor countries (HIPC),1990,0.17614214
Heavily indebted poor countries (HIPC),1989,0.204030581
Heavily indebted poor countries (HIPC),1988,0.198272294
Heavily indebted poor countries (HIPC),1987,0.188114566
Heavily indebted poor countries (HIPC),1986,0.174114031
Heavily indebted poor countries (HIPC),1985,0.20216518
Heavily indebted poor countries (HIPC),1984,0.195101121
Heavily indebted poor countries (HIPC),1983,0.206295498
Heavily indebted poor countries (HIPC),1982,0.210195033
Heavily indebted poor countries (HIPC),1981,0.210898499
Heavily indebted poor countries (HIPC),1980,0.220368972
Heavily indebted poor countries (HIPC),1979,0.209137658
Heavily indebted poor countries (HIPC),1978,0.21131759
Heavily indebted poor countries (HIPC),1977,0.208457963
Heavily indebted poor countries (HIPC),1976,0.206669592
Heavily indebted poor countries (HIPC),1975,0.217882766
Heavily indebted poor countries (HIPC),1974,0.22413482
Heavily indebted poor countries (HIPC),1973,0.225341446
Heavily indebted poor countries (HIPC),1972,0.215680722
Heavily indebted poor countries (HIPC),1971,0.216015994
Heavily indebted poor countries (HIPC),1970,0.20648351
Heavily indebted poor countries (HIPC),1969,0.195505603
Heavily indebted poor countries (HIPC),1968,0.181938381
Heavily indebted poor countries (HIPC),1967,0.162854046
Heavily indebted poor countries (HIPC),1966,0.153300712
Heavily indebted poor countries (HIPC),1965,0.150704549
Heavily indebted poor countries (HIPC),1964,0.13224467
Heavily indebted poor countries (HIPC),1963,0.124583799
Heavily indebted poor countries (HIPC),1962,0.120687079
Heavily indebted poor countries (HIPC),1961,0.123377216
Heavily indebted poor countries (HIPC),1960,0.119892056
High income,2011,11.07028048
High income,2010,11.22817465
High income,2009,10.84672331
High income,2008,11.56519793
High income,2007,11.7645353
High income,2006,11.77433584
High income,2005,11.79169638
High income,2004,11.82922433
High income,2003,11.73316248
High income,2002,11.60205114
High income,2001,11.5997923
High income,2000,11.69883948
High income,1999,11.43830671
High income,1998,11.33002412
High income,1997,11.38970637
High income,1996,11.44132027
High income,1995,11.26204877
High income,1994,11.340755
High income,1993,11.4694367
High income,1992,11.51388219
High income,1991,11.46716657
High income,1990,11.44143398
High income,1989,11.70893005
High income,1988,11.52270586
High income,1987,11.19744281
High income,1986,10.96374812
High income,1985,11.00159438
High income,1984,10.95666551
High income,1983,10.75214486
High income,1982,10.85609299
High income,1981,11.35834407
High income,1980,11.94031903
High income,1979,12.28048886
High income,1978,12.04758015
High income,1977,11.8430335
High income,1976,11.69166761
High income,1975,11.19264173
High income,1974,11.68460194
High income,1973,12.06735805
High income,1972,11.57325675
High income,1971,11.13786352
High income,1970,11.0385643
High income,1969,10.25170302
High income,1968,9.728743791
High income,1967,9.324565336
High income,1966,9.009657428
High income,1965,8.728554622
High income,1964,8.457216712
High income,1963,8.147331049
High income,1962,7.823508017
High income,1961,7.573803373
High income,1960,7.528170708
High income: nonOECD,2011,11.66039326
High income: nonOECD,2010,11.45430124
High income: nonOECD,2009,10.6723554
High income: nonOECD,2008,11.10992871
High income: nonOECD,2007,10.82097232
High income: nonOECD,2006,10.94118533
High income: nonOECD,2005,10.49875525
High income: nonOECD,2004,10.37493866
High income: nonOECD,2003,10.17039769
High income: nonOECD,2002,9.88148889
High income: nonOECD,2001,9.785702226
High income: nonOECD,2000,9.810885394
High income: nonOECD,1999,9.443711165
High income: nonOECD,1998,9.232942008
High income: nonOECD,1997,9.187087695
High income: nonOECD,1996,9.511165263
High income: nonOECD,1995,9.634531473
High income: nonOECD,1994,10.24134021
High income: nonOECD,1993,11.06344483
High income: nonOECD,1992,11.36577112
High income: OECD,2011,10.97783709
High income: OECD,2010,11.24348076
High income: OECD,2009,10.97563411
High income: OECD,2008,11.77996103
High income: OECD,2007,12.12069359
High income: OECD,2006,12.09756163
High income: OECD,2005,12.24639468
High income: OECD,2004,12.33004178
High income: OECD,2003,12.26444104
High income: OECD,2002,12.17850284
High income: OECD,2001,12.20393263
High income: OECD,2000,12.32553205
High income: OECD,1999,12.09466388
High income: OECD,1998,12.0153983
High income: OECD,1997,12.10562264
High income: OECD,1996,12.07880794
High income: OECD,1995,11.81090438
High income: OECD,1994,11.7351221
High income: OECD,1993,11.66640998
High income: OECD,1992,11.63738495
High income: OECD,1991,11.65539444
High income: OECD,1990,11.66348069
High income: OECD,1989,11.99029047
High income: OECD,1988,11.78609332
High income: OECD,1987,11.46500328
High income: OECD,1986,11.18268761
High income: OECD,1985,11.27589106
High income: OECD,1984,11.23704892
High income: OECD,1983,11.00958308
High income: OECD,1982,11.11685925
High income: OECD,1981,11.62482049
High income: OECD,1980,12.20801642
High income: OECD,1979,12.62123244
High income: OECD,1978,12.39467747
High income: OECD,1977,12.18859492
High income: OECD,1976,12.04588726
High income: OECD,1975,11.55266068
High income: OECD,1974,12.04784467
High income: OECD,1973,12.45909608
High income: OECD,1972,11.97390789
High income: OECD,1971,11.53243661
High income: OECD,1970,11.45020524
High income: OECD,1969,10.65087348
High income: OECD,1968,10.14781306
High income: OECD,1967,9.716493441
High income: OECD,1966,9.411667271
High income: OECD,1965,9.105026046
High income: OECD,1964,8.826877834
High income: OECD,1963,8.513745917
High income: OECD,1962,8.161956404
High income: OECD,1961,7.909248863
High income: OECD,1960,7.86271371
Honduras,2011,1.103745053
Honduras,2010,1.080473355
Honduras,2009,1.058414368
Honduras,2008,1.194640242
Honduras,2007,1.230602978
Honduras,2006,1.00008677
Honduras,2005,1.097939139
Honduras,2004,1.090866136
Honduras,2003,1.021577338
Honduras,2002,0.937203579
Honduras,2001,0.896705918
Honduras,2000,0.805872102
Honduras,1999,0.775436198
Honduras,1998,0.776813977
Honduras,1997,0.710112081
Honduras,1996,0.691815846
Honduras,1995,0.693899415
Honduras,1994,0.611672921
Honduras,1993,0.535772188
Honduras,1992,0.593991532
Honduras,1991,0.535386874
Honduras,1990,0.528732831
Honduras,1989,0.572343471
Honduras,1988,0.540767757
Honduras,1987,0.48345741
Honduras,1986,0.423270332
Honduras,1985,0.449998537
Honduras,1984,0.483419027
Honduras,1983,0.502004954
Honduras,1982,0.455970019
Honduras,1981,0.485890505
Honduras,1980,0.565804478
Honduras,1979,0.548496672
Honduras,1978,0.600526568
Honduras,1977,0.605439754
Honduras,1976,0.554932895
Honduras,1975,0.536881362
Honduras,1974,0.516803256
Honduras,1973,0.515951492
Honduras,1972,0.540011458
Honduras,1971,0.481166798
Honduras,1970,0.516400384
Honduras,1969,0.44927508
Honduras,1968,0.479891074
Honduras,1967,0.352498584
Honduras,1966,0.333331405
Honduras,1965,0.319528682
Honduras,1964,0.316458031
Honduras,1963,0.321733003
Honduras,1962,0.32740949
Honduras,1961,0.356228478
Honduras,1960,0.307669104
"Hong Kong SAR, China",2011,5.695268539
"Hong Kong SAR, China",2010,5.166229891
"Hong Kong SAR, China",2009,5.305811582
"Hong Kong SAR, China",2008,5.543874932
"Hong Kong SAR, China",2007,5.778084525
"Hong Kong SAR, China",2006,5.622615683
"Hong Kong SAR, China",2005,5.951097722
"Hong Kong SAR, China",2004,5.663078352
"Hong Kong SAR, China",2003,5.952582457
"Hong Kong SAR, China",2002,5.479212793
"Hong Kong SAR, China",2001,5.655360201
"Hong Kong SAR, China",2000,6.07131958
"Hong Kong SAR, China",1999,6.471437675
"Hong Kong SAR, China",1998,5.9955733
"Hong Kong SAR, China",1997,4.754617293
"Hong Kong SAR, China",1996,4.563023231
"Hong Kong SAR, China",1995,5.136456685
"Hong Kong SAR, China",1994,5.20758475
"Hong Kong SAR, China",1993,5.953204542
"Hong Kong SAR, China",1992,5.763015602
"Hong Kong SAR, China",1991,5.022999478
"Hong Kong SAR, China",1990,4.848835305
"Hong Kong SAR, China",1989,5.337148183
"Hong Kong SAR, China",1988,5.238943777
"Hong Kong SAR, China",1987,5.057252482
"Hong Kong SAR, China",1986,4.651619303
"Hong Kong SAR, China",1985,4.217970749
"Hong Kong SAR, China",1984,4.139887364
"Hong Kong SAR, China",1983,3.931746272
"Hong Kong SAR, China",1982,3.742575933
"Hong Kong SAR, China",1981,3.605876259
"Hong Kong SAR, China",1980,3.291036717
"Hong Kong SAR, China",1979,3.222395683
"Hong Kong SAR, China",1978,3.375132726
"Hong Kong SAR, China",1977,3.104833868
"Hong Kong SAR, China",1976,2.768511952
"Hong Kong SAR, China",1975,2.469816882
"Hong Kong SAR, China",1974,2.463731254
"Hong Kong SAR, China",1973,2.191589259
"Hong Kong SAR, China",1972,2.251635464
"Hong Kong SAR, China",1971,2.264397202
"Hong Kong SAR, China",1970,2.122025006
"Hong Kong SAR, China",1969,2.008171019
"Hong Kong SAR, China",1968,1.631620691
"Hong Kong SAR, China",1967,1.627238638
"Hong Kong SAR, China",1966,1.42340092
"Hong Kong SAR, China",1965,1.336178604
"Hong Kong SAR, China",1964,1.20538264
"Hong Kong SAR, China",1963,1.242378614
"Hong Kong SAR, China",1962,1.115011194
"Hong Kong SAR, China",1961,1.064878003
"Hong Kong SAR, China",1960,0.960982311
Hungary,2011,4.862989931
Hungary,2010,5.074749628
Hungary,2009,4.867185924
Hungary,2008,5.463501182
Hungary,2007,5.572459521
Hungary,2006,5.698187039
Hungary,2005,5.751848927
Hungary,2004,5.684910755
Hungary,2003,5.83089647
Hungary,2002,5.52182927
Hungary,2001,5.590715986
Hungary,2000,5.465860201
Hungary,1999,5.74324842
Hungary,1998,5.762720948
Hungary,1997,5.917168052
Hungary,1996,6.018705804
Hungary,1995,5.844711547
Hungary,1994,5.693705766
Hungary,1993,5.977294089
Hungary,1992,5.823721681
Hungary,1991,6.418858426
Hungary,1990,6.710469301
Hungary,1989,7.259329314
Hungary,1988,7.38591771
Hungary,1987,7.956129524
Hungary,1986,7.85827798
Hungary,1985,8.085937427
Hungary,1984,8.516383853
Hungary,1983,8.338813278
Hungary,1982,8.114608938
Hungary,1981,8.08620576
Hungary,1980,8.109349235
Hungary,1979,8.055706328
Hungary,1978,8.253547228
Hungary,1977,7.814048438
Hungary,1976,7.54942716
Hungary,1975,7.152381214
Hungary,1974,7.071735479
Hungary,1973,7.004242405
Hungary,1972,6.677025672
Hungary,1971,6.682458042
Hungary,1970,6.77148766
Hungary,1969,6.06091396
Hungary,1968,5.962915575
Hungary,1967,5.758242269
Hungary,1966,6.065040728
Hungary,1965,6.04003721
Hungary,1964,6.166240754
Hungary,1963,5.579045568
Hungary,1962,5.02503803
Hungary,1961,4.883326797
Hungary,1960,4.544465241
Iceland,2011,5.896828979
Iceland,2010,6.168528586
Iceland,2009,6.447492771
Iceland,2008,6.677481144
Iceland,2007,7.414833454
Iceland,2006,7.496188056
Iceland,2005,7.427079472
Iceland,2004,7.64601779
Iceland,2003,7.485457013
Iceland,2002,7.550227286
Iceland,2001,7.373427894
Iceland,2000,7.693782116
Iceland,1999,7.456127132
Iceland,1998,7.667265104
Iceland,1997,7.763336874
Iceland,1996,8.222645733
Iceland,1995,7.280037238
Iceland,1994,7.553975062
Iceland,1993,7.49459854
Iceland,1992,6.967183412
Iceland,1991,6.856146503
Iceland,1990,7.842665191
Iceland,1989,7.526825969
Iceland,1988,7.400368383
Iceland,1987,7.532101733
Iceland,1986,7.343650794
Iceland,1985,6.744466767
Iceland,1984,7.578628956
Iceland,1983,6.530059879
Iceland,1982,6.8366202
Iceland,1981,7.596047756
Iceland,1980,8.181464727
Iceland,1979,8.804633752
Iceland,1978,8.612332634
Iceland,1977,8.597153278
Iceland,1976,7.745282847
Iceland,1975,7.418820162
Iceland,1974,8.093643853
Iceland,1973,8.255702558
Iceland,1972,7.101254202
Iceland,1971,7.152587604
Iceland,1970,6.798114832
Iceland,1969,6.220785862
Iceland,1968,7.916823831
Iceland,1967,7.269387324
Iceland,1966,7.650130388
Iceland,1965,7.265879991
Iceland,1964,6.927178635
Iceland,1963,7.031677377
Iceland,1962,6.57485552
Iceland,1961,6.103849097
Iceland,1960,6.913193297
India,2011,1.662873483
India,2010,1.584869945
India,2009,1.619048654
India,2008,1.497886363
India,2007,1.365786853
India,2006,1.294535658
India,2005,1.233151431
India,2004,1.197178135
India,2003,1.156575887
India,2002,1.125301008
India,2001,1.123105104
India,2000,1.126420999
India,1999,1.105715817
India,1998,1.054613051
India,1997,1.046223539
India,1996,1.023418661
India,1995,0.957509198
India,1994,0.917597877
India,1993,0.880821147
India,1992,0.864498223
India,1991,0.830433563
India,1990,0.793217741
India,1989,0.777433818
India,1988,0.726153879
India,1987,0.687149484
India,1986,0.657650963
India,1985,0.627124721
India,1984,0.584714088
India,1983,0.578452649
India,1982,0.545553419
India,1981,0.525284022
India,1980,0.499951925
India,1979,0.487174492
India,1978,0.477575976
India,1977,0.484985962
India,1976,0.414638121
India,1975,0.40566208
India,1974,0.3819147
India,1973,0.378031307
India,1972,0.375731112
India,1971,0.3633376
India,1970,0.352279914
India,1969,0.351990681
India,1968,0.35328108
India,1967,0.331763432
India,1966,0.337853982
India,1965,0.33333065
India,1964,0.308900447
India,1963,0.322532993
India,1962,0.306519469
India,1961,0.284291728
India,1960,0.268161407
Indonesia,2011,2.303780983
Indonesia,2010,1.80860092
